_id,loan_id,customer_id,feedback_text,sentiment_score,language,timestamp,feedback_category,escalation_flag,escalation_reason,feedback_length
67aaf02afd431fecde4a22c8,1486,6,The repayment terms are flexible and manageable.,-0.71,es,2020-04-26T04:39:37,Repayment Terms,True,Unresponsive Service,48.0
67aaf02afd431fecde4a22c9,1487,826,I faced difficulties in understanding the repayment schedule.,-0.97,es,2022-01-13T23:22:50,Repayment Terms,False,Unresponsive Service,61.0
67aaf02afd431fecde4a22ca,1488,566,The repayment terms are flexible and manageable.,-0.59,de,2021-03-30T23:39:11,Repayment Terms,True,Miscommunication,48.0
67aaf02afd431fecde4a22cb,1489,578,The interest rates are competitive compared to other banks.,-0.92,fr,2020-04-11T05:57:52,Interest Rates,False,Delayed Approval,59.0
67aaf02afd431fecde4a22cc,1490,539,Customer service did not address my concerns effectively.,-0.63,fr,2024-05-08T19:46:37,Customer Service,True,None,57.0
67aaf02afd431fecde4a22cd,1491,621,"There were delays in the approval process, causing inconvenience.",-0.83,es,2019-12-19T21:08:29,Approval Process,False,Delayed Approval,65.0
67aaf02afd431fecde4a22ce,1492,619,Customer service did not address my concerns effectively.,-0.65,de,2020-11-22T21:37:02,Customer Service,True,Delayed Approval,57.0
67aaf02afd431fecde4a22cf,1493,286,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a22d0,1494,756,"There were delays in the approval process, causing inconvenience.",-0.72,es,2023-07-27T13:22:19,Approval Process,False,None,65.0
67aaf02afd431fecde4a22d1,1495,454,The approval process was quick and hassle-free.,-0.98,fr,2024-07-09T13:21:52,Approval Process,True,Unresponsive Service,47.0
67aaf02afd431fecde4a22d2,1496,578,The approval process was quick and hassle-free.,-0.52,es,2020-12-14T02:30:04,Approval Process,True,High Interest,47.0
67aaf02afd431fecde4a22d3,1497,322,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a22d4,1498,543,I faced delays when reaching out to customer service.,-0.52,de,2020-02-10T22:00:21,Customer Service,True,Delayed Approval,53.0
67aaf02afd431fecde4a22d5,1499,303,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a22d6,1500,371,I had to submit multiple documents for approval. Could be improved.,-0.64,es,2023-05-31T06:52:35,Approval Process,True,Delayed Approval,67.0
67aaf02afd431fecde4a22d7,1501,2,The interest rates are competitive compared to other banks.,-0.54,en,2024-07-22T19:34:03,Interest Rates,False,Miscommunication,59.0
67aaf02afd431fecde4a22d8,1502,487,The repayment terms are flexible and manageable.,-0.74,es,2022-09-30T15:13:21,Repayment Terms,False,Delayed Approval,48.0
67aaf02afd431fecde4a22d9,1503,279,The approval process was quick and hassle-free.,-0.79,fr,2020-01-07T06:10:51,Approval Process,True,Unresponsive Service,47.0
67aaf02afd431fecde4a22da,1504,59,I expected lower interest rates for long-term loans.,-0.74,de,2021-03-28T07:43:34,Interest Rates,True,High Interest,52.0
67aaf02afd431fecde4a22db,1505,972,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a22dc,1506,845,The interest rates are competitive compared to other banks.,-0.74,de,2022-09-08T00:15:13,Interest Rates,False,Unresponsive Service,59.0
67aaf02afd431fecde4a22dd,1507,707,"There were delays in the approval process, causing inconvenience.",-0.91,en,2023-05-29T20:37:18,Approval Process,True,None,65.0
67aaf02afd431fecde4a22de,1508,126,"There were delays in the approval process, causing inconvenience.",-0.81,fr,2020-11-22T11:38:36,Approval Process,False,High Interest,65.0
67aaf02afd431fecde4a22df,1509,708,The approval process was quick and hassle-free.,-0.83,fr,2021-07-09T07:21:39,Approval Process,True,Delayed Approval,47.0
67aaf02afd431fecde4a22e0,1510,306,The repayment terms are flexible and manageable.,-0.68,de,2021-06-06T21:35:27,Repayment Terms,False,Miscommunication,48.0
67aaf02afd431fecde4a22e1,1511,846,I had to submit multiple documents for approval. Could be improved.,-0.59,fr,2023-11-30T23:12:58,Approval Process,False,None,67.0
67aaf02afd431fecde4a22e2,1512,527,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a22e3,1513,865,I faced delays when reaching out to customer service.,-0.92,en,2024-06-09T18:29:52,Customer Service,True,Delayed Approval,53.0
67aaf02afd431fecde4a22e4,1514,875,I had to submit multiple documents for approval. Could be improved.,-0.51,fr,2023-04-30T07:16:38,Approval Process,False,None,67.0
67aaf02afd431fecde4a22e5,1515,354,The approval process was quick and hassle-free.,-0.61,en,2020-12-24T08:11:51,Approval Process,True,Delayed Approval,47.0
67aaf02afd431fecde4a22e6,1516,687,The repayment terms were not clearly explained.,-0.62,es,2020-11-25T20:02:34,Repayment Terms,False,Delayed Approval,47.0
67aaf02afd431fecde4a22e7,1517,104,I faced delays when reaching out to customer service.,-0.98,es,2021-08-29T06:20:30,Customer Service,False,Miscommunication,53.0
67aaf02afd431fecde4a22e8,1518,282,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a22e9,1519,643,I had to submit multiple documents for approval. Could be improved.,-0.97,en,2024-09-03T21:23:13,Approval Process,True,Miscommunication,67.0
67aaf02afd431fecde4a22ea,1520,156,Customer service did not address my concerns effectively.,-0.86,de,2021-04-28T11:50:58,Customer Service,True,High Interest,57.0
67aaf02afd431fecde4a22eb,1521,574,Customer service was helpful and responsive.,-0.75,es,2024-11-06T04:46:19,Customer Service,True,Miscommunication,44.0
67aaf02afd431fecde4a22ec,1522,134,The repayment terms were not clearly explained.,-0.84,fr,2022-07-14T22:10:44,Repayment Terms,False,High Interest,47.0
67aaf02afd431fecde4a22ed,1523,500,The interest rates are competitive compared to other banks.,-0.82,fr,2020-01-23T14:13:15,Interest Rates,True,Miscommunication,59.0
67aaf02afd431fecde4a22ee,1524,661,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a22ef,1525,156,Customer service was helpful and responsive.,-0.94,en,2022-01-09T00:24:21,Customer Service,False,Unresponsive Service,44.0
67aaf02afd431fecde4a22f0,1526,704,The repayment terms were not clearly explained.,-0.89,es,2024-03-31T16:32:16,Repayment Terms,False,Delayed Approval,47.0
67aaf02afd431fecde4a22f1,1527,656,"There were delays in the approval process, causing inconvenience.",-0.9,en,2020-01-06T12:11:03,Approval Process,True,Unresponsive Service,65.0
67aaf02afd431fecde4a22f2,1528,591,I faced delays when reaching out to customer service.,-0.59,en,2024-10-24T14:42:36,Customer Service,False,None,53.0
67aaf02afd431fecde4a22f3,1529,146,Customer service did not address my concerns effectively.,-0.73,fr,2023-09-06T19:30:50,Customer Service,True,Delayed Approval,57.0
67aaf02afd431fecde4a22f4,1530,229,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a22f5,1531,42,The repayment terms are flexible and manageable.,-0.56,en,2021-09-03T15:32:09,Repayment Terms,True,Delayed Approval,48.0
67aaf02afd431fecde4a22f6,1532,572,I expected lower interest rates for long-term loans.,-0.76,de,2024-08-05T12:18:09,Interest Rates,False,None,52.0
67aaf02afd431fecde4a22f7,1533,743,I expected lower interest rates for long-term loans.,-1.0,fr,2024-11-21T14:42:51,Interest Rates,True,High Interest,52.0
67aaf02afd431fecde4a22f8,1534,609,The interest rates are competitive compared to other banks.,-0.62,es,2024-05-10T20:59:41,Interest Rates,False,Delayed Approval,59.0
67aaf02afd431fecde4a22f9,1535,363,The interest rates are too high for my liking.,-0.64,fr,2024-01-25T00:53:08,Interest Rates,False,None,46.0
67aaf02afd431fecde4a22fa,1536,468,The interest rates are too high for my liking.,-0.91,de,2024-10-30T13:31:51,Interest Rates,False,None,46.0
67aaf02afd431fecde4a22fb,1537,728,The repayment terms are flexible and manageable.,-0.58,fr,2022-12-03T04:13:21,Repayment Terms,False,Unresponsive Service,48.0
67aaf02afd431fecde4a22fc,1538,341,The approval process was quick and hassle-free.,-0.54,es,2023-11-07T17:54:59,Approval Process,True,Unresponsive Service,47.0
67aaf02afd431fecde4a22fd,1539,710,The repayment terms are flexible and manageable.,-0.91,en,2023-10-09T10:40:20,Repayment Terms,True,High Interest,48.0
67aaf02afd431fecde4a22fe,1540,242,I faced difficulties in understanding the repayment schedule.,-0.72,es,2024-08-11T01:57:16,Repayment Terms,False,Miscommunication,61.0
67aaf02afd431fecde4a22ff,1541,662,The repayment terms are flexible and manageable.,-0.74,en,2020-01-19T10:35:41,Repayment Terms,True,Delayed Approval,48.0
67aaf02afd431fecde4a2300,1542,790,The repayment terms were not clearly explained.,-0.85,fr,2022-10-19T06:15:33,Repayment Terms,True,Miscommunication,47.0
67aaf02afd431fecde4a2301,1543,621,The approval process was quick and hassle-free.,-0.62,de,2022-10-22T05:08:22,Approval Process,True,High Interest,47.0
67aaf02afd431fecde4a2302,1544,567,I faced delays when reaching out to customer service.,-0.67,es,2022-01-30T16:44:25,Customer Service,False,Delayed Approval,53.0
67aaf02afd431fecde4a2303,1545,426,The interest rates are competitive compared to other banks.,-0.83,fr,2024-04-05T15:11:40,Interest Rates,False,Miscommunication,59.0
67aaf02afd431fecde4a2304,1546,773,The interest rates are competitive compared to other banks.,-0.69,es,2020-05-03T14:43:15,Interest Rates,True,High Interest,59.0
67aaf02afd431fecde4a2305,1547,524,I faced delays when reaching out to customer service.,-0.97,de,2023-04-26T08:26:26,Customer Service,False,Miscommunication,53.0
67aaf02afd431fecde4a2306,1548,527,I expected lower interest rates for long-term loans.,-0.69,es,2023-08-16T15:43:51,Interest Rates,True,Unresponsive Service,52.0
67aaf02afd431fecde4a2307,1549,514,I faced delays when reaching out to customer service.,-0.73,fr,2023-05-21T09:43:06,Customer Service,True,Unresponsive Service,53.0
67aaf02afd431fecde4a2308,1550,694,"There were delays in the approval process, causing inconvenience.",-0.62,en,2022-07-17T07:40:26,Approval Process,False,Unresponsive Service,65.0
67aaf02afd431fecde4a2309,1551,568,Customer service was helpful and responsive.,-0.86,de,2021-08-02T08:25:36,Customer Service,True,High Interest,44.0
67aaf02afd431fecde4a230a,1552,759,"There were delays in the approval process, causing inconvenience.",-0.57,en,2021-04-29T03:19:11,Approval Process,True,None,65.0
67aaf02afd431fecde4a230b,1553,876,"There were delays in the approval process, causing inconvenience.",-0.96,es,2021-02-27T22:50:14,Approval Process,False,None,65.0
67aaf02afd431fecde4a230c,1554,482,I faced delays when reaching out to customer service.,-0.79,en,2020-11-03T15:21:13,Customer Service,False,Unresponsive Service,53.0
67aaf02afd431fecde4a230d,1555,318,The repayment terms were not clearly explained.,-0.56,de,2022-12-28T22:22:24,Repayment Terms,True,High Interest,47.0
67aaf02afd431fecde4a230e,1556,441,I expected lower interest rates for long-term loans.,-0.96,fr,2021-04-07T15:32:42,Interest Rates,False,High Interest,52.0
67aaf02afd431fecde4a230f,1557,927,I faced delays when reaching out to customer service.,-0.53,de,2020-12-10T15:24:52,Customer Service,False,High Interest,53.0
67aaf02afd431fecde4a2310,1558,708,"There were delays in the approval process, causing inconvenience.",-0.97,es,2021-07-19T20:00:35,Approval Process,True,High Interest,65.0
67aaf02afd431fecde4a2311,1559,749,Customer service was helpful and responsive.,-0.8,es,2023-02-10T02:34:26,Customer Service,False,High Interest,44.0
67aaf02afd431fecde4a2312,1560,473,The interest rates are too high for my liking.,-0.66,en,2021-07-29T12:19:43,Interest Rates,False,High Interest,46.0
67aaf02afd431fecde4a2313,1561,278,The repayment terms were not clearly explained.,-0.94,de,2023-10-09T06:29:54,Repayment Terms,False,High Interest,47.0
67aaf02afd431fecde4a2314,1562,597,The approval process was quick and hassle-free.,-0.87,en,2024-10-13T14:50:17,Approval Process,True,None,47.0
67aaf02afd431fecde4a2315,1563,157,I expected lower interest rates for long-term loans.,-0.51,de,2023-03-12T06:50:01,Interest Rates,False,Unresponsive Service,52.0
67aaf02afd431fecde4a2316,1564,288,I had to submit multiple documents for approval. Could be improved.,-0.84,de,2021-07-14T09:39:41,Approval Process,False,High Interest,67.0
67aaf02afd431fecde4a2317,1565,37,Customer service did not address my concerns effectively.,-0.57,fr,2022-09-10T17:35:24,Customer Service,True,High Interest,57.0
67aaf02afd431fecde4a2318,1566,510,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2319,1567,780,The repayment terms were not clearly explained.,-0.52,es,2023-02-16T01:59:47,Repayment Terms,True,Miscommunication,47.0
67aaf02afd431fecde4a231a,1568,971,The repayment terms are flexible and manageable.,-0.61,fr,2020-11-26T15:43:47,Repayment Terms,False,Miscommunication,48.0
67aaf02afd431fecde4a231b,1569,309,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a231c,1570,381,The repayment terms were not clearly explained.,-0.81,fr,2022-05-25T07:55:20,Repayment Terms,True,None,47.0
67aaf02afd431fecde4a231d,1571,793,"There were delays in the approval process, causing inconvenience.",-0.71,en,2023-11-05T05:07:19,Approval Process,True,Delayed Approval,65.0
67aaf02afd431fecde4a231e,1572,884,I expected lower interest rates for long-term loans.,-0.93,fr,2024-03-22T06:11:10,Interest Rates,False,High Interest,52.0
67aaf02afd431fecde4a231f,1573,611,The approval process was quick and hassle-free.,-0.67,es,2022-08-13T08:03:24,Approval Process,True,None,47.0
67aaf02afd431fecde4a2320,1574,232,The repayment terms are flexible and manageable.,-0.97,de,2021-05-04T13:51:23,Repayment Terms,True,Unresponsive Service,48.0
67aaf02afd431fecde4a2321,1575,581,Customer service was helpful and responsive.,-0.86,fr,2024-02-04T10:06:39,Customer Service,True,High Interest,44.0
67aaf02afd431fecde4a2322,1576,842,I expected lower interest rates for long-term loans.,-0.73,de,2023-11-21T06:35:25,Interest Rates,False,Unresponsive Service,52.0
67aaf02afd431fecde4a2323,1577,656,I faced difficulties in understanding the repayment schedule.,-0.67,en,2020-03-31T05:06:55,Repayment Terms,True,Delayed Approval,61.0
67aaf02afd431fecde4a2324,1578,11,The interest rates are too high for my liking.,-0.7,en,2023-10-16T00:51:10,Interest Rates,True,Miscommunication,46.0
67aaf02afd431fecde4a2325,1579,440,The approval process was quick and hassle-free.,-0.81,en,2023-05-01T10:39:16,Approval Process,False,High Interest,47.0
67aaf02afd431fecde4a2326,1580,628,I faced difficulties in understanding the repayment schedule.,-0.57,fr,2022-03-01T10:55:49,Repayment Terms,False,None,61.0
67aaf02afd431fecde4a2327,1581,808,The approval process was quick and hassle-free.,-0.59,fr,2024-04-08T18:54:52,Approval Process,False,Delayed Approval,47.0
67aaf02afd431fecde4a2328,1582,519,I expected lower interest rates for long-term loans.,-0.62,fr,2022-12-17T03:05:56,Interest Rates,False,Delayed Approval,52.0
67aaf02afd431fecde4a2329,1583,917,The interest rates are competitive compared to other banks.,-0.53,de,2021-03-20T23:17:58,Interest Rates,False,Delayed Approval,59.0
67aaf02afd431fecde4a232a,1584,887,The interest rates are too high for my liking.,-0.54,de,2023-11-29T14:12:52,Interest Rates,True,High Interest,46.0
67aaf02afd431fecde4a232b,1585,51,Customer service did not address my concerns effectively.,-0.61,de,2023-02-21T16:35:35,Customer Service,False,Miscommunication,57.0
67aaf02afd431fecde4a232c,1586,628,Customer service did not address my concerns effectively.,-0.62,en,2023-08-08T19:52:31,Customer Service,False,Delayed Approval,57.0
67aaf02afd431fecde4a232d,1587,441,I faced delays when reaching out to customer service.,-0.54,fr,2023-08-14T00:28:26,Customer Service,False,None,53.0
67aaf02afd431fecde4a232e,1588,823,I expected lower interest rates for long-term loans.,-0.73,de,2024-02-20T21:39:07,Interest Rates,True,None,52.0
67aaf02afd431fecde4a232f,1589,130,The repayment terms were not clearly explained.,-0.54,fr,2024-04-15T07:17:55,Repayment Terms,True,High Interest,47.0
67aaf02afd431fecde4a2330,1590,408,The interest rates are too high for my liking.,-0.54,es,2022-02-22T09:24:56,Interest Rates,True,High Interest,46.0
67aaf02afd431fecde4a2331,1591,317,I faced delays when reaching out to customer service.,-0.78,de,2022-12-17T19:50:17,Customer Service,False,Miscommunication,53.0
67aaf02afd431fecde4a2332,1592,432,I faced difficulties in understanding the repayment schedule.,-0.59,es,2020-09-06T22:10:51,Repayment Terms,True,Unresponsive Service,61.0
67aaf02afd431fecde4a2333,1593,300,The interest rates are too high for my liking.,-0.73,en,2024-05-12T10:22:17,Interest Rates,True,Miscommunication,46.0
67aaf02afd431fecde4a2334,1594,22,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2335,1595,617,"There were delays in the approval process, causing inconvenience.",-0.77,es,2021-02-11T13:44:58,Approval Process,True,High Interest,65.0
67aaf02afd431fecde4a2336,1596,296,Customer service did not address my concerns effectively.,-0.52,es,2023-03-01T12:22:34,Customer Service,False,Delayed Approval,57.0
67aaf02afd431fecde4a2337,1597,404,I faced difficulties in understanding the repayment schedule.,-0.84,en,2022-02-28T18:06:17,Repayment Terms,False,Miscommunication,61.0
67aaf02afd431fecde4a2338,1598,865,The interest rates are too high for my liking.,-0.7,es,2020-04-08T12:21:25,Interest Rates,True,High Interest,46.0
67aaf02afd431fecde4a2339,1599,228,The repayment terms are flexible and manageable.,-0.79,es,2021-03-07T22:00:37,Repayment Terms,True,High Interest,48.0
67aaf02afd431fecde4a233a,1600,877,The repayment terms are flexible and manageable.,-0.81,fr,2020-11-20T00:49:44,Repayment Terms,False,Miscommunication,48.0
67aaf02afd431fecde4a233b,1601,764,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a233c,1602,306,Customer service did not address my concerns effectively.,-0.76,es,2023-03-30T00:15:00,Customer Service,True,Unresponsive Service,57.0
67aaf02afd431fecde4a233d,1603,385,The interest rates are competitive compared to other banks.,-0.98,en,2020-03-06T11:00:39,Interest Rates,True,Miscommunication,59.0
67aaf02afd431fecde4a233e,1604,520,I expected lower interest rates for long-term loans.,-0.54,fr,2020-04-08T03:16:37,Interest Rates,True,None,52.0
67aaf02afd431fecde4a233f,1605,504,The approval process was quick and hassle-free.,-0.91,es,2022-03-14T17:30:40,Approval Process,False,Delayed Approval,47.0
67aaf02afd431fecde4a2340,1606,926,I faced difficulties in understanding the repayment schedule.,-0.98,en,2023-12-22T12:22:56,Repayment Terms,False,High Interest,61.0
67aaf02afd431fecde4a2341,1607,276,Customer service was helpful and responsive.,-0.88,fr,2022-11-15T02:41:41,Customer Service,True,None,44.0
67aaf02afd431fecde4a2342,1608,235,I expected lower interest rates for long-term loans.,-0.69,de,2023-10-11T02:13:19,Interest Rates,True,Unresponsive Service,52.0
67aaf02afd431fecde4a2343,1609,704,Customer service was helpful and responsive.,-0.73,de,2023-08-01T05:32:03,Customer Service,False,Delayed Approval,44.0
67aaf02afd431fecde4a2344,1610,212,"There were delays in the approval process, causing inconvenience.",-0.59,en,2020-03-27T04:53:48,Approval Process,True,Miscommunication,65.0
67aaf02afd431fecde4a2345,1611,481,The interest rates are competitive compared to other banks.,-0.65,en,2021-01-30T15:37:11,Interest Rates,False,None,59.0
67aaf02afd431fecde4a2346,1612,328,I faced difficulties in understanding the repayment schedule.,-0.59,es,2023-05-17T17:50:19,Repayment Terms,False,Unresponsive Service,61.0
67aaf02afd431fecde4a2347,1613,17,The interest rates are too high for my liking.,-0.66,fr,2021-04-05T23:35:13,Interest Rates,True,None,46.0
67aaf02afd431fecde4a2348,1614,284,I expected lower interest rates for long-term loans.,-0.87,de,2020-10-11T04:35:28,Interest Rates,False,Delayed Approval,52.0
67aaf02afd431fecde4a2349,1615,922,The approval process was quick and hassle-free.,-0.62,de,2024-01-01T05:00:01,Approval Process,False,Unresponsive Service,47.0
67aaf02afd431fecde4a234a,1616,979,The interest rates are competitive compared to other banks.,-0.79,en,2023-01-11T11:21:30,Interest Rates,True,Unresponsive Service,59.0
67aaf02afd431fecde4a234b,1617,66,I had to submit multiple documents for approval. Could be improved.,-0.68,es,2024-02-11T22:54:41,Approval Process,False,Miscommunication,67.0
67aaf02afd431fecde4a234c,1618,71,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a234d,1619,114,Customer service did not address my concerns effectively.,-0.91,en,2023-03-18T20:26:47,Customer Service,True,Unresponsive Service,57.0
67aaf02afd431fecde4a234e,1620,209,The repayment terms are flexible and manageable.,-0.68,fr,2023-08-20T15:38:53,Repayment Terms,True,High Interest,48.0
67aaf02afd431fecde4a234f,1621,142,I faced difficulties in understanding the repayment schedule.,-0.59,en,2020-11-15T13:12:25,Repayment Terms,True,Miscommunication,61.0
67aaf02afd431fecde4a2350,1622,346,The approval process was quick and hassle-free.,-0.71,fr,2022-07-06T15:45:50,Approval Process,False,Miscommunication,47.0
67aaf02afd431fecde4a2351,1623,861,I faced difficulties in understanding the repayment schedule.,-0.91,es,2021-07-12T17:40:26,Repayment Terms,False,Miscommunication,61.0
67aaf02afd431fecde4a2352,1624,78,The repayment terms are flexible and manageable.,-0.62,fr,2023-06-28T15:35:09,Repayment Terms,False,Unresponsive Service,48.0
67aaf02afd431fecde4a2353,1625,489,Customer service was helpful and responsive.,-0.93,en,2022-04-23T00:05:49,Customer Service,True,Unresponsive Service,44.0
67aaf02afd431fecde4a2354,1626,216,I faced delays when reaching out to customer service.,-0.87,fr,2024-01-31T05:02:37,Customer Service,True,Delayed Approval,53.0
67aaf02afd431fecde4a2355,1627,716,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2356,1628,786,I expected lower interest rates for long-term loans.,-0.73,en,2021-01-04T05:09:56,Interest Rates,False,Unresponsive Service,52.0
67aaf02afd431fecde4a2357,1629,386,The interest rates are too high for my liking.,-0.65,fr,2023-05-14T05:38:33,Interest Rates,False,None,46.0
67aaf02afd431fecde4a2358,1630,241,Customer service was helpful and responsive.,-0.74,de,2020-07-23T17:10:18,Customer Service,True,None,44.0
67aaf02afd431fecde4a2359,1631,44,Customer service did not address my concerns effectively.,-0.57,fr,2022-05-17T21:48:43,Customer Service,False,Unresponsive Service,57.0
67aaf02afd431fecde4a235a,1632,367,I faced delays when reaching out to customer service.,-0.89,fr,2022-06-24T14:38:42,Customer Service,False,Unresponsive Service,53.0
67aaf02afd431fecde4a235b,1633,298,The interest rates are too high for my liking.,-0.85,en,2022-08-11T06:13:54,Interest Rates,True,Unresponsive Service,46.0
67aaf02afd431fecde4a235c,1634,364,I faced difficulties in understanding the repayment schedule.,-0.55,fr,2024-06-29T23:53:20,Repayment Terms,False,Unresponsive Service,61.0
67aaf02afd431fecde4a235d,1635,71,I had to submit multiple documents for approval. Could be improved.,-0.92,de,2022-12-02T04:03:01,Approval Process,False,Delayed Approval,67.0
67aaf02afd431fecde4a235e,1636,674,Customer service was helpful and responsive.,-0.94,es,2022-07-18T21:32:44,Customer Service,True,Unresponsive Service,44.0
67aaf02afd431fecde4a235f,1637,911,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2360,1638,705,The repayment terms were not clearly explained.,-0.95,fr,2020-09-13T08:35:17,Repayment Terms,True,High Interest,47.0
67aaf02afd431fecde4a2361,1639,929,"There were delays in the approval process, causing inconvenience.",-0.91,en,2024-10-27T02:34:47,Approval Process,False,High Interest,65.0
67aaf02afd431fecde4a2362,1640,788,Customer service was helpful and responsive.,-0.88,en,2023-02-21T05:11:19,Customer Service,True,Miscommunication,44.0
67aaf02afd431fecde4a2363,1641,409,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2364,1642,298,I faced delays when reaching out to customer service.,-0.76,de,2023-03-10T04:34:33,Customer Service,False,Unresponsive Service,53.0
67aaf02afd431fecde4a2365,1643,992,The approval process was quick and hassle-free.,-0.58,de,2021-06-05T22:42:54,Approval Process,True,Unresponsive Service,47.0
67aaf02afd431fecde4a2366,1644,409,Customer service was helpful and responsive.,-0.79,fr,2020-12-18T16:35:29,Customer Service,True,None,44.0
67aaf02afd431fecde4a2367,1645,382,I expected lower interest rates for long-term loans.,-0.57,es,2022-02-08T01:35:34,Interest Rates,True,High Interest,52.0
67aaf02afd431fecde4a2368,1646,480,I expected lower interest rates for long-term loans.,-0.9,en,2022-10-14T14:04:57,Interest Rates,True,Miscommunication,52.0
67aaf02afd431fecde4a2369,1647,746,The interest rates are too high for my liking.,-0.94,en,2021-03-25T11:57:45,Interest Rates,False,None,46.0
67aaf02afd431fecde4a236a,1648,347,I expected lower interest rates for long-term loans.,-0.97,fr,2020-06-01T07:03:49,Interest Rates,False,Delayed Approval,52.0
67aaf02afd431fecde4a236b,1649,15,The interest rates are competitive compared to other banks.,-0.56,fr,2024-05-15T17:13:57,Interest Rates,False,Delayed Approval,59.0
67aaf02afd431fecde4a236c,1650,826,"There were delays in the approval process, causing inconvenience.",-0.59,es,2020-07-14T09:33:52,Approval Process,True,High Interest,65.0
67aaf02afd431fecde4a236d,1651,36,The interest rates are too high for my liking.,-0.8,es,2023-02-15T00:34:55,Interest Rates,False,None,46.0
67aaf02afd431fecde4a236e,1652,70,The repayment terms were not clearly explained.,-0.54,de,2023-05-06T19:02:34,Repayment Terms,True,Miscommunication,47.0
67aaf02afd431fecde4a236f,1653,560,I faced difficulties in understanding the repayment schedule.,-0.84,en,2023-10-25T05:14:46,Repayment Terms,False,Delayed Approval,61.0
67aaf02afd431fecde4a2370,1654,839,I faced delays when reaching out to customer service.,-0.52,es,2024-07-11T08:07:54,Customer Service,False,Miscommunication,53.0
67aaf02afd431fecde4a2371,1655,650,I faced difficulties in understanding the repayment schedule.,-0.86,fr,2021-01-08T21:55:39,Repayment Terms,True,High Interest,61.0
67aaf02afd431fecde4a2372,1656,75,Customer service was helpful and responsive.,-0.54,es,2020-03-01T10:03:54,Customer Service,False,None,44.0
67aaf02afd431fecde4a2373,1657,830,The interest rates are too high for my liking.,-0.54,es,2020-11-26T06:46:45,Interest Rates,True,Miscommunication,46.0
67aaf02afd431fecde4a2374,1658,571,The interest rates are too high for my liking.,-0.91,de,2024-09-20T08:00:29,Interest Rates,True,Delayed Approval,46.0
67aaf02afd431fecde4a2375,1659,231,I had to submit multiple documents for approval. Could be improved.,-0.54,fr,2022-10-30T20:59:18,Approval Process,True,Delayed Approval,67.0
67aaf02afd431fecde4a2376,1660,811,The repayment terms were not clearly explained.,-0.53,fr,2024-04-12T03:40:07,Repayment Terms,False,None,47.0
67aaf02afd431fecde4a2377,1661,539,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a2378,1662,426,I had to submit multiple documents for approval. Could be improved.,-0.81,en,2020-08-19T00:43:45,Approval Process,False,Miscommunication,67.0
67aaf02afd431fecde4a2379,1663,216,None,nan,None,None,None,None,None,nan
67aaf02afd431fecde4a237a,1664,751,I faced difficulties in understanding the repayment schedule.,-0.98,fr,2020-06-15T09:33:19,Repayment Terms,False,None,61.0
67aaf02afd431fecde4a237b,1665,686,I expected lower interest rates for long-term loans.,-0.76,es,2022-01-29T10:43:31,Interest Rates,False,Delayed Approval,52.0
67aaf02afd431fecde4a237c,1666,201,I expected lower interest rates for long-term loans.,-0.71,es,2023-02-27T07:12:21,Interest Rates,True,High Interest,52.0
67aaf02afd431fecde4a237d,1667,644,I had to submit multiple documents for approval. Could be improved.,-0.58,fr,2021-08-06T20:04:55,Approval Process,False,Unresponsive Service,67.0
67aaf02afd431fecde4a237e,1668,408,The interest rates are competitive compared to other banks.,-0.74,en,2022-06-18T18:59:33,Interest Rates,False,Unresponsive Service,59.0
67aaf02afd431fecde4a237f,1669,499,I faced delays when reaching out to customer service.,-0.73,fr,2021-04-16T12:11:45,Customer Service,False,Miscommunication,53.0
67aaf02afd431fecde4a2380,1670,625,The interest rates are competitive compared to other banks.,-0.79,fr,2022-07-20T17:42:05,Interest Rates,False,Delayed Approval,59.0
67aaf02afd431fecde4a2381,1671,686,I faced delays when reaching out to customer service.,-0.99,en,2023-10-05T13:41:08,Customer Service,True,None,53.0
67aaf02afd431fecde4a2382,1672,402,I faced difficulties in understanding the repayment schedule.,-0.78,es,2021-12-22T05:36:00,Repayment Terms,True,High Interest,61.0
67aaf02afd431fecde4a2383,1673,492,The interest rates are competitive compared to other banks.,-0.81,es,2024-02-14T22:17:36,Interest Rates,False,High Interest,59.0
67aaf02afd431fecde4a2384,1674,657,The interest rates are competitive compared to other banks.,-0.69,fr,2024-10-21T15:14:01,Interest Rates,False,Unresponsive Service,59.0
